,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
2,0.026850786,0.049482163,0.059455313,0.075182202,0.07633295,0.090141926,0.080168776,0.077100115,0.072497123,0.068661297,0.05907173,0.052167242,0.054085155,0.041426928,0.029535865,0.026467204,0.01879555,0.012274645,0.012274645,0.008055236,0.004602992,0.003835827,0.001534331,0
3,0.025195482,0.049522155,0.069721981,0.076455256,0.080147698,0.079930495,0.08123371,0.076238054,0.074717637,0.063640313,0.064074718,0.056472632,0.045612511,0.036055604,0.033666377,0.028670721,0.018027802,0.015638575,0.009556907,0.006733275,0.004344049,0.002823632,0.001520417,0
4,0.026987482,0.05137376,0.063404325,0.077060641,0.077873517,0.07234596,0.084701675,0.079499268,0.07234596,0.065842952,0.061290847,0.05543814,0.049585433,0.04226955,0.034953666,0.02568688,0.018858722,0.016582669,0.009917087,0.007478459,0.003739229,0.001463177,0.001138026,0.000162575
5,0.025426136,0.048295455,0.063920455,0.073721591,0.082102273,0.083664773,0.072017045,0.077556818,0.074289773,0.062784091,0.064914773,0.056676136,0.055539773,0.039204545,0.033664773,0.026278409,0.021875,0.015056818,0.010795455,0.006392045,0.003409091,0.001846591,0.000568182,0
6,0.028209482,0.047929999,0.059161552,0.066997519,0.072874494,0.079665665,0.082930652,0.08567324,0.078098472,0.065691524,0.056941361,0.061642941,0.05001959,0.04048583,0.035131252,0.025075095,0.022332506,0.018022724,0.008619564,0.007313569,0.00470158,0.001958992,0.000522398,0
7,0.025515947,0.039274547,0.068167605,0.07191995,0.074546592,0.082426517,0.078674171,0.080925578,0.075297061,0.069293308,0.059662289,0.055034396,0.052782989,0.036898061,0.035146967,0.028142589,0.02126329,0.01575985,0.014258912,0.008005003,0.003252033,0.00275172,0.001000625,0
8,0.028374137,0.046076585,0.061644696,0.074576271,0.077212806,0.080728186,0.078844947,0.073697426,0.077966102,0.070056497,0.063527935,0.056748274,0.048085374,0.042184557,0.034023854,0.02774639,0.020966729,0.016195857,0.007784055,0.006403013,0.003640929,0.002259887,0.001004394,0.000251099
9,0.025950897,0.04566849,0.061824195,0.067675868,0.076835008,0.083068312,0.084976466,0.082559471,0.073654751,0.066276555,0.066658186,0.051774583,0.051265742,0.039816817,0.033583514,0.025823687,0.021498537,0.015010813,0.011067294,0.007632617,0.004325149,0.002035364,0.000763262,0.000254421
10,0.027358105,0.042330203,0.061793929,0.072682728,0.081665986,0.082210426,0.083027086,0.081121546,0.071049408,0.068463318,0.063835579,0.06084116,0.044916292,0.036613584,0.033074724,0.026133116,0.021369266,0.016877637,0.010480468,0.006533279,0.004491629,0.00244998,0.00054444,0.00013611
11,0.027646969,0.045571928,0.060458757,0.070028862,0.073370804,0.082940908,0.087498101,0.082485189,0.074434149,0.066686921,0.058180161,0.058180161,0.045723834,0.042837612,0.032659882,0.028406502,0.020051648,0.014279204,0.012912046,0.006531976,0.005164818,0.00212669,0.001367158,0.000455719
12,0.023129027,0.045597225,0.060796299,0.069552288,0.076490996,0.080455972,0.082934082,0.084090534,0.075995374,0.064100446,0.063604824,0.053361969,0.050718652,0.044275566,0.03469354,0.028746076,0.021972576,0.015859904,0.009416818,0.007103915,0.004791013,0.001486866,0.000495622,0.000330415
13,0.024562037,0.048221058,0.066100777,0.071699476,0.081993859,0.084341701,0.077298176,0.078381795,0.07585335,0.072602492,0.057251219,0.057612426,0.043525375,0.03485642,0.032869785,0.027090482,0.022936608,0.015351273,0.011739209,0.006321113,0.006682319,0.001806032,0.000722413,0.000180603
14,0.030327702,0.047832282,0.065540403,0.071646652,0.081009566,0.075921026,0.082230816,0.075921026,0.076531651,0.067982903,0.062080195,0.053124364,0.049257073,0.038672909,0.029717077,0.026460411,0.025646245,0.015672705,0.012619581,0.005088541,0.002849583,0.002646041,0.001017708,0.000203542
15,0.028197898,0.049218149,0.059728275,0.071776468,0.077928736,0.075108946,0.076390669,0.076647014,0.073570879,0.072545501,0.060753653,0.062804409,0.050243527,0.040246091,0.038451679,0.026659831,0.018456806,0.016662394,0.008972058,0.007177647,0.004870546,0.002050756,0.001538067,0
16,0.02580258,0.059105911,0.061806181,0.072307231,0.082208221,0.086708671,0.085808581,0.080408041,0.069306931,0.067206721,0.056705671,0.0480048,0.050405041,0.03240324,0.03420342,0.02610261,0.02310231,0.01320132,0.00750075,0.00870087,0.00420042,0.0030003,0.00180018,0
